begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
301021,301633,spreker2 [v] (TIE2),en toen uh,/dutch2/DVA13U,en toen uh,dutch,dutch2,612,dutch-04-249-301021,talk,en toen uh,3,10,54,152,8.400293037502379e-9,partial,other,-104,NA,9126,0.668858207319746,0.957507082152975,7,11,0.545454545454545,2,24,77
301633,303791,spreker2 [v] (TIE2),ze hadden ergens hadden ze hooi gemaaid,/dutch2/DVA13U,ze hadden ergens hadden ze hooi gemaaid,dutch,dutch2,2158,dutch-04-250-301633,talk,ze hadden ergens hadden ze hooi gemaaid,7,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,11284,0.732187167671039,0.965352040379844,7,12,0.583333333333333,2,100,69
303791,304621,spreker2 [v] (TIE2),en echt ook,/dutch2/DVA13U,en echt ook,dutch,dutch2,830,dutch-04-251-303791,talk,en echt ook,3,11,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9207,0.778212229825133,0.882657463330457,5,10,0.6,2,100,69
303964,304425,spreker1 [v] (TIE0),ja?,/dutch2/DVA13U,ja?,dutch,dutch2,461,dutch-04-252-303964,talk,ja?,1,3,69,139,1.0733707770141928e-8,full,other,173,NA,9668,0.258895324782789,0.926852650752565,6,11,0.454545454545455,2,23,78
304621,306745,spreker2 [v] (TIE2),we waren zeg maar op de dijk heen en uh,/dutch2/DVA13U,we waren zeg maar op de dijk heen en uh,dutch,dutch2,2124,dutch-04-253-304621,talk,we waren zeg maar op de dijk heen en uh,10,39,1,205,1.5556098217596995e-10,NA,other,196,NA,11480,0.809146341463415,0.947507428194123,7,11,0.636363636363636,2,100,69
306745,309018,spreker2 [v] (TIE2),uh l*a onder de dijk langs gingen we weer terug,/dutch2/DVA13U,uh l*a onder de dijk langs gingen we weer terug,dutch,dutch2,2273,dutch-04-254-306745,talk,uh l*a onder de dijk langs gingen we weer terug,10,47,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12011,0.930896678045125,1.00670522169139,4,9,0.777777777777778,2,100,69
307818,308141,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,323,dutch-04-255-307818,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1200,NA,10950,0.105296803652968,1.05318841973646,5,9,0.333333333333333,2,10,100
309399,310737,spreker2 [v] (TIE2),en dan zo'n veld hadden ze hooi gemaakt,/dutch2/DVA13U,en dan zo'n veld hadden ze hooi gemaakt,dutch,dutch2,1338,dutch-04-256-309399,talk,en dan zo'n veld hadden ze hooi gemaakt,8,39,1,205,1.5556098217596995e-10,NA,other,1258,NA,10488,0.890064836003051,1.05079651337541,5,9,0.666666666666667,2,100,69
310737,311949,spreker2 [v] (TIE2),dus hebben we hele berg van gemaakt,/dutch2/DVA13U,dus hebben we hele berg van gemaakt,dutch,dutch2,1212,dutch-04-257-310737,talk,dus hebben we hele berg van gemaakt,7,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,11700,0.901452991452991,1.04529616724739,5,10,0.7,2,100,69
311949,313576,spreker2 [v] (TIE2),zijn we nog even lekker in gaan zonnen,/dutch2/DVA13U,zijn we nog even lekker in gaan zonnen,dutch,dutch2,1627,dutch-04-258-311949,talk,zijn we nog even lekker in gaan zonnen,8,38,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10188,0.923046721633294,1.04118548799182,4,8,0.75,2,100,69
312503,313460,spreker1 [v] (TIE0),lekker in gaan liggen,/dutch2/DVA13U,lekker in gaan liggen,dutch,dutch2,957,dutch-04-259-312503,talk,lekker in gaan liggen,4,21,1,205,1.5556098217596995e-10,full,other,-1073,NA,11145,0.156213548676537,1.13898824731732,5,9,0.333333333333333,2,100,69
313460,314418,spreker1 [v] (TIE0),oh wat heerlijk,/dutch2/DVA13U,oh wat heerlijk,dutch,dutch2,958,dutch-04-260-313460,talk,oh wat heerlijk,3,15,2,204,3.111219643519399e-10,NA,self_during_other,-116,overlapped,12103,0.223002561348426,1.13889150277595,5,10,0.4,2,31,72
314326,315390,spreker2 [v] (TIE2),en toen zijn we naar uh,/dutch2/DVA13U,en toen zijn we naar uh,dutch,dutch2,1064,dutch-04-261-314326,talk,en toen zijn we naar uh,6,23,1,205,1.5556098217596995e-10,partial,other,-92,NA,11876,0.811552711350623,1.10279505989414,4,9,0.666666666666667,2,100,69
315390,316835,spreker2 [v] (TIE2),hotel de goudfazant gegaan,/dutch2/DVA13U,hotel de goudfazant gegaan,dutch,dutch2,1445,dutch-04-262-315390,talk,hotel de goudfazant gegaan,4,26,1,205,1.5556098217596995e-10,NA,self,NA,NA,11197,0.800125033491114,1.1097125867195201,4,9,0.666666666666667,2,100,69
316835,318094,spreker2 [v] (TIE2),dat is pas een maand open,/dutch2/DVA13U,dat is pas een maand open,dutch,dutch2,1259,dutch-04-263-316835,talk,dat is pas een maand open,6,25,1,205,1.5556098217596995e-10,NA,self,NA,NA,10183,0.780221938524993,0.990949785908914,3,9,0.666666666666667,2,100,69
318586,318904,spreker2 [v] (TIE2),dat,/dutch2/DVA13U,dat,dutch,dutch2,318,dutch-04-264-318586,talk,dat,1,3,200,65,3.1112196435194e-8,NA,self,NA,NA,10178,0.811849086264492,1.07080483955813,2,9,0.777777777777778,2,22,80
318904,319451,spreker2 [v] (TIE2),ligt,/dutch2/DVA13U,ligt,dutch,dutch2,547,dutch-04-265-318904,talk,ligt,1,4,3,203,4.666829465279099e-10,NA,self,NA,NA,10725,0.821445221445221,1.06695185037803,2,10,0.8,2,29,72
319451,321870,spreker2 [v] (TIE2),in noord zeg maar tegenover knms e*a,/dutch2/DVA13U,in noord zeg maar tegenover knms e*a,dutch,dutch2,2419,dutch-04-266-319451,talk,in noord zeg maar tegenover knms e*a,7,36,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11806,0.837794341860071,1.06045091170394,2,10,0.8,2,100,69
320457.99999999994,320951,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,493.0000000000582,dutch-04-267-320458,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1412.0000000000582,NA,12299,0.19578827546955,1.10473367466092,3,11,0.272727272727273,2,10,100
322352,323513,spreker2 [v] (TIE2),knsm-eiland,/dutch2/DVA13U,knsm-eiland,dutch,dutch2,1161,dutch-04-268-322352,talk,knsm-eiland,1,11,1,205,1.5556098217596995e-10,NA,other,1401,overlapped,10621,0.773279352226721,0.964668483197094,3,10,0.7,2,100,69
322615,323841,spreker1 [v] (TIE0),sm-eiland oké,/dutch2/DVA13U,sm-eiland oké,dutch,dutch2,1226,dutch-04-269-322615,talk,sm-eiland oké,2,13,1,205,1.5556098217596995e-10,partial,other,-898,NA,10890,0.245821854912764,1.04903188517484,4,10,0.3,2,100,69
324071,324848,spreker2 [v] (TIE2),dus uh,/dutch2/DVA13U,dus uh,dutch,dutch2,777,dutch-04-270-324071,talk,dus uh,2,6,1110,20,1.726726902153267e-7,NA,other,230,NA,10709,0.839480810533196,1.01777228663752,4,10,0.8,2,19,82
324848,325801,spreker2 [v] (TIE2),prachtig uitzicht,/dutch2/DVA13U,prachtig uitzicht,dutch,dutch2,953,dutch-04-271-324848,talk,prachtig uitzicht,2,17,1,205,1.5556098217596995e-10,NA,self,NA,NA,10598,0.837799584827326,1.01796177120353,4,10,0.8,2,100,69
325812,326184,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,372,dutch-04-272-325812,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,11,NA,9525,0.219527559055118,1.01882554283881,5,10,0.3,2,10,100
326567,328855,spreker2 [v] (TIE2),en het is eigenlijk een soort hele oude loods,/dutch2/DVA13U,en het is eigenlijk een soort hele oude loods,dutch,dutch2,2288,dutch-04-273-326567,talk,en het is eigenlijk een soort hele oude loods,9,45,1,205,1.5556098217596995e-10,NA,other,383,NA,11813,0.822991619402353,0.982778702163062,6,11,0.727272727272727,2,100,69
328855,329315,spreker1 [v] (TIE0),ja?,/dutch2/DVA13U,ja?,dutch,dutch2,460,dutch-04-274-328855,talk,ja?,1,3,69,139,1.0733707770141928e-8,NA,other,0,overlapped,10696,0.238500373971578,1.02737489194122,7,10,0.4,2,23,78
329118,330563,spreker2 [v] (TIE2),ben je wel eens in de ij-kantine geweest?,/dutch2/DVA13U,ben je wel eens in de ij-kantine geweest?,dutch,dutch2,1445,dutch-04-275-329118,talk,ben je wel eens in de ij-kantine geweest?,8,41,1,205,1.5556098217596995e-10,partial,other,-197,overlapped,11594,0.779972399516992,1.04337652987761,8,10,0.6,2,100,69
330431,330793,spreker1 [v] (TIE0),nee,/dutch2/DVA13U,nee,dutch,dutch2,362,dutch-04-276-330431,talk,nee,1,3,9041,2,1.4064268398529449e-6,partial,other,-132,NA,9537,0.305441962881409,0.922786647314949,8,10,0.5,2,11,91
331165,331428,spreker2 [v] (TIE2),oh ja,/dutch2/DVA13U,oh ja,dutch,dutch2,263,dutch-04-277-331165,talk,oh ja,2,5,3398,7,5.285962174339459e-7,NA,other,372,NA,9307,0.739980659718491,1.025451740855,8,10,0.6,2,15,86
331687,332799,spreker2 [v] (TIE2),nou 't lijkt op de ij-kantine,/dutch2/DVA13U,nou 't lijkt op de ij-kantine,dutch,dutch2,1112,dutch-04-278-331687,talk,nou 't lijkt op de ij-kantine,6,29,1,205,1.5556098217596995e-10,NA,self,NA,NA,10419,0.767732028025722,0.99731980472863,8,11,0.636363636363636,2,100,69
332799,333587,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,788,dutch-04-279-332799,laugh,NA,NA,NA,NA,NA,NA,NA,self,NA,overlapped,8820,0.864625850340136,0.926860025220681,6,10,0.7,2,NA,NA
332810,333226,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,416,dutch-04-280-332810,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,11,NA,9236,0.174317886530966,0.970575872215216,7,11,0.363636363636364,2,10,100
333587,335054,spreker2 [v] (TIE2),alleen dan ietsje minder uh,/dutch2/DVA13U,alleen dan ietsje minder uh,dutch,dutch2,1467,dutch-04-281-333587,talk,alleen dan ietsje minder uh,5,27,1,205,1.5556098217596995e-10,NA,other,361,NA,10703,0.849574885546109,0.974506054811982,8,12,0.666666666666667,2,100,69
335054,335984,spreker2 [v] (TIE2),opgeleukt*n zeg maar,/dutch2/DVA13U,opgeleukt*n zeg maar,dutch,dutch2,930,dutch-04-282-335054,talk,opgeleukt*n zeg maar,3,20,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9903,0.837423003130365,0.973554856468738,7,11,0.636363636363636,2,100,69
335886,336302,spreker1 [v] (TIE0),oké,/dutch2/DVA13U,oké,dutch,dutch2,416,dutch-04-283-335886,talk,oké,1,3,89,124,1.3844927413661329e-8,partial,other,-98,overlapped,9947,0.16628129084146,1.02177709296353,7,11,0.363636363636364,2,23,78
335984,337627,spreker2 [v] (TIE2),dus 't is echt nog steeds een ouwe loods,/dutch2/DVA13U,dus 't is echt nog steeds een ouwe loods,dutch,dutch2,1643,dutch-04-284-335984,talk,dus 't is echt nog steeds een ouwe loods,9,40,1,205,1.5556098217596995e-10,partial,other,-318,overlapped,11590,0.857290767903365,1.04792043399638,8,12,0.666666666666667,2,100,69
337298,337714,spreker1 [v] (TIE0),ja?,/dutch2/DVA13U,ja?,dutch,dutch2,416,dutch-04-285-337298,talk,ja?,1,3,69,139,1.0733707770141928e-8,partial,other,-329,overlapped,9718,0.213006791520889,1.09696353990292,8,12,0.416666666666667,2,23,78
337627,340330,spreker2 [v] (TIE2),en 't enige dat erin hangt is een kroonrucht-luchter*u,/dutch2/DVA13U,en 't enige dat erin hangt is een kroonrucht-luchter*u,dutch,dutch2,2703,dutch-04-286-337627,talk,en 't enige dat erin hangt is een kroonrucht-luchter*u,9,54,1,205,1.5556098217596995e-10,partial,other,-87,NA,12421,0.833346751469286,1.08244008714597,9,13,0.615384615384615,2,100,69
340330,341075,spreker2 [v] (TIE2),gemaakt van,/dutch2/DVA13U,gemaakt van,dutch,dutch2,745,dutch-04-287-340330,talk,gemaakt van,2,11,1,205,1.5556098217596995e-10,NA,self,NA,NA,11261,0.857028683065447,1.05796692972567,7,12,0.666666666666667,2,100,69
341075,343173,spreker2 [v] (TIE2),twaalf duizend handgeblazen flesjes of zo,/dutch2/DVA13U,twaalf duizend handgeblazen flesjes of zo,dutch,dutch2,2098,dutch-04-288-341075,talk,twaalf duizend handgeblazen flesjes of zo,6,41,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12997,0.90397784104024,1.08236175882745,6,12,0.75,2,100,69
342954,343742,spreker1 [v] (TIE0),oké,/dutch2/DVA13U,oké,dutch,dutch2,788,dutch-04-289-342954,talk,oké,1,3,89,124,1.3844927413661329e-8,partial,other,-219,NA,11206,0.144565411386757,1.10349581486952,5,9,0.333333333333333,2,23,78
344180,344990,spreker2 [v] (TIE2),maar een eten,/dutch2/DVA13U,maar een eten,dutch,dutch2,810,dutch-04-290-344180,talk,maar een eten,3,13,1,205,1.5556098217596995e-10,NA,other,438,NA,10549,0.846430941321452,1.06169484702093,6,9,0.666666666666667,2,100,69
345286,345844,spreker1 [v] (TIE0),lekker?,/dutch2/DVA13U,lekker?,dutch,dutch2,558,dutch-04-291-345286,talk,lekker?,1,7,1,205,1.5556098217596995e-10,NA,other,296,overlapped,10177,0.214011987815663,1.02199236794537,6,9,0.444444444444444,2,100,69
345351,346481,spreker2 [v] (TIE2),echt lekker,/dutch2/DVA13U,echt lekker,dutch,dutch2,1130,dutch-04-292-345351,talk,echt lekker,2,11,2,204,3.111219643519399e-10,partial,other,1609,overlapped,11307,0.807375961793579,1.0672015101463,7,10,0.6,2,31,72
346446,346950,spreker1 [v] (TIE0),ja?,/dutch2/DVA13U,ja?,dutch,dutch2,504,dutch-04-293-346446,talk,ja?,1,3,69,139,1.0733707770141928e-8,partial,other,-35,overlapped,9752,0.232362592288761,1.01036054703688,6,9,0.444444444444444,2,23,78
346481,348044,spreker2 [v] (TIE2),echt helemaal goed,/dutch2/DVA13U,echt helemaal goed,dutch,dutch2,1563,dutch-04-294-346481,talk,echt helemaal goed,3,18,1,205,1.5556098217596995e-10,partial,other,637,NA,11315,0.799734865223155,1.05294993485948,7,10,0.6,2,100,69
348143,348471,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,328,dutch-04-295-348143,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,99,NA,8524,0.255513843266072,1.04704581746714,7,9,0.444444444444444,2,10,100
348613,350179,spreker2 [v] (TIE2),dus daar hebben we heel lang gezeten en daar kw*a waren,/dutch2/DVA13U,dus daar hebben we heel lang gezeten en daar kw*a waren,dutch,dutch2,1566,dutch-04-296-348613,talk,dus daar hebben we heel lang gezeten en daar kw*a waren,11,55,1,205,1.5556098217596995e-10,NA,other,142,NA,10090,0.78414271555996,1.02446948928825,8,10,0.6,2,100,69
350438,352069,spreker2 [v] (TIE2),ook allemaal mensen die we opeens kenden en zo,/dutch2/DVA13U,ook allemaal mensen die we opeens kenden en zo,dutch,dutch2,1631,dutch-04-297-350438,talk,ook allemaal mensen die we opeens kenden en zo,9,46,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10976,0.801567055393586,0.998362743314535,8,10,0.6,2,100,69
351664,352463,spreker1 [v] (TIE0),oh wat leuk,/dutch2/DVA13U,oh wat leuk,dutch,dutch2,799,dutch-04-298-351664,talk,oh wat leuk,3,11,77,131,1.1978195627549688e-8,partial,other,-405,overlapped,9677,0.307636664255451,1.01766747292039,8,10,0.5,2,23,78
352069,352912,spreker2 [v] (TIE2),dus*x was*x leuk,/dutch2/DVA13U,dus*x was*x leuk,dutch,dutch2,843,dutch-04-299-352069,talk,dus*x was*x leuk,3,16,1,205,1.5556098217596995e-10,partial,other,-394,overlapped,10520,0.717015209125475,1.05643703554931,9,11,0.545454545454545,2,100,69
352759,353032,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,273,dutch-04-300-352759,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-153,overlapped,10793,0.30112109700732,1.07094661639214,10,12,0.5,2,10,100
352912,353711,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,799,dutch-04-301-352912,laugh,NA,NA,NA,NA,NA,NA,partial,other,449,overlapped,11592,0.719634230503796,1.077623872827,11,13,0.538461538461538,2,NA,NA
353273,353755,spreker1 [v] (TIE0),precies,/dutch2/DVA13U,precies,dutch,dutch2,482,dutch-04-302-353273,talk,precies,1,7,249,56,3.8734684561816533e-8,partial,other,-438,overlapped,11286,0.260854155590998,1.17869451697128,11,13,0.461538461538462,2,21,80
353711,354576,spreker2 [v] (TIE2),was echt heerlijk,/dutch2/DVA13U,was echt heerlijk,dutch,dutch2,865,dutch-04-303-353711,talk,was echt heerlijk,3,17,1,205,1.5556098217596995e-10,partial,other,-44,overlapped,12151,0.757715414369188,1.16881492881878,12,14,0.571428571428571,2,100,69
354050,354641,spreker1 [v] (TIE0),ja lekker,/dutch2/DVA13U,ja lekker,dutch,dutch2,591,dutch-04-304-354050,talk,ja lekker,2,9,24,182,3.733463572223279e-9,partial,other,-526,NA,12742,0.277428975043164,1.21804798776408,13,15,0.466666666666667,2,25,76
355167.00000000006,355452,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,284.9999999999418,dutch-04-305-355167,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self,NA,NA,12216,0.31262278978389,1.20165256738147,12,15,0.533333333333333,2,10,100
355714,357904,spreker2 [v] (TIE2),wat heb jij verder gedaan in londen?,/dutch2/DVA13U,wat heb jij verder gedaan in londen?,dutch,dutch2,2190,dutch-04-306-355714,talk,wat heb jij verder gedaan in londen?,7,36,1,205,1.5556098217596995e-10,NA,other,262,NA,12718,0.743591759710646,1.10996683539885,11,14,0.5,2,100,69
358112,359042.00000000006,spreker1 [v] (TIE0),uhm,/dutch2/DVA13U,uhm,dutch,dutch2,930.0000000000582,dutch-04-307-358112,talk,uhm,1,3,2937,9,4.568826046508238e-7,NA,other,208,NA,11581,0.318366289612296,1.06257454812368,10,13,0.538461538461538,2,16,85
359042.00000000006,359991,spreker1 [v] (TIE0),dat is 'n hele goeie vraag,/dutch2/DVA13U,dat is 'n hele goeie vraag,dutch,dutch2,948.9999999999418,dutch-04-308-359042,talk,dat is 'n hele goeie vraag,6,26,1,205,1.5556098217596995e-10,NA,self,NA,NA,10635,0.404983544898919,1.11326284936669,9,12,0.583333333333333,2,100,69
360264,362815,spreker1 [v] (TIE0),nou we kwamen we waren dus kwamen dus super vroeg aan,/dutch2/DVA13U,nou we kwamen we waren dus kwamen dus super vroeg aan,dutch,dutch2,2551,dutch-04-309-360264,talk,nou we kwamen we waren dus kwamen dus super vroeg aan,11,53,1,205,1.5556098217596995e-10,NA,self,NA,NA,13186,0.520097072652814,1.0653631736285,9,13,0.615384615384615,2,100,69
362914,363581,spreker2 [v] (TIE2),'s ochtends*z?,/dutch2/DVA13U,'s ochtends*z?,dutch,dutch2,667,dutch-04-310-362914,talk,'s ochtends*z?,2,14,1,205,1.5556098217596995e-10,NA,other,99,NA,9508,0.391459823306689,0.922390376406674,5,9,0.333333333333333,2,100,69
363921,365836,spreker1 [v] (TIE0),ja want we hadden de vlucht van zeven uur,/dutch2/DVA13U,ja want we hadden de vlucht van zeven uur,dutch,dutch2,1915,dutch-04-311-363921,talk,ja want we hadden de vlucht van zeven uur,9,41,1,205,1.5556098217596995e-10,NA,other,340,NA,10076,0.716454942437475,0.854912608179196,4,8,0.75,2,100,69
365836,367599,spreker2 [v] (TIE2),en dat ga*a gaat 'n uur terug zeker?,/dutch2/DVA13U,en dat ga*a gaat 'n uur terug zeker?,dutch,dutch2,1763,dutch-04-312-365836,talk,en dat ga*a gaat 'n uur terug zeker?,8,36,1,205,1.5556098217596995e-10,NA,other,0,overlapped,8774,0.276954638705266,0.924844524085591,3,6,0.333333333333333,2,100,69
367292,367577,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,285,dutch-04-313-367292,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-307,NA,9059,0.731758472237554,0.954885632971435,4,7,0.714285714285714,2,10,100
367577,369219,spreker1 [v] (TIE0),dus we waren d'r ook om zeven uur,/dutch2/DVA13U,dus we waren d'r ook om zeven uur,dutch,dutch2,1642,dutch-04-314-367577,talk,dus we waren d'r ook om zeven uur,8,33,1,205,1.5556098217596995e-10,NA,self_during_other,-22,overlapped,10701,0.772918418839361,0.963446475195822,4,8,0.75,2,100,69
368814,369482,spreker2 [v] (TIE2),oh heerlijk,/dutch2/DVA13U,oh heerlijk,dutch,dutch2,668,dutch-04-315-368814,talk,oh heerlijk,2,11,12,194,1.8667317861116396e-9,partial,other,-405,overlapped,10439,0.296771721429256,0.999904214559387,5,8,0.375,2,26,75
369219,370829,spreker1 [v] (TIE0),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,1610,dutch-04-316-369219,laugh,NA,NA,NA,NA,NA,NA,partial,other,-263,overlapped,11101,0.720926042698856,1.05073355418836,6,8,0.625,2,NA,NA
369482,371398,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,1916,dutch-04-317-369482,laugh,NA,NA,NA,NA,NA,NA,partial,other,-1347,overlapped,13017,0.3851885995237,1.16912160948446,7,9,0.444444444444444,2,NA,NA
370829,372821,spreker1 [v] (TIE0),dus we stonden echt om half acht bij die metro,/dutch2/DVA13U,dus we stonden echt om half acht bij die metro,dutch,dutch2,1992,dutch-04-318-370829,talk,dus we stonden echt om half acht bij die metro,10,46,1,205,1.5556098217596995e-10,partial,other,-569,NA,12458,0.597527693048643,1.25749470071667,7,9,0.555555555555556,2,100,69
372821,373762,spreker1 [v] (TIE0),we waren heel uh,/dutch2/DVA13U,we waren heel uh,dutch,dutch2,941,dutch-04-319-372821,talk,we waren heel uh,4,16,1,205,1.5556098217596995e-10,NA,self,NA,NA,13399,0.625792969624599,1.23515855457227,7,10,0.6,2,100,69
373762,374671,spreker1 [v] (TIE0),echt de tip van de dag,/dutch2/DVA13U,echt de tip van de dag,dutch,dutch2,909,dutch-04-320-373762,talk,echt de tip van de dag,6,22,1,205,1.5556098217596995e-10,NA,self,NA,NA,13641,0.681328348361557,1.26893023255814,6,10,0.7,2,100,69
375087,377492,spreker1 [v] (TIE0),we waren naar uh london city airport gevlogen,/dutch2/DVA13U,we waren naar uh london city airport gevlogen,dutch,dutch2,2405,dutch-04-321-375087,talk,we waren naar uh london city airport gevlogen,8,45,1,205,1.5556098217596995e-10,NA,self,NA,NA,14131,0.692378458707806,1.21233699382292,5,10,0.7,2,100,69
378177,379656,spreker1 [v] (TIE0),en dat is dus in tegenstelling tot,/dutch2/DVA13U,en dat is dus in tegenstelling tot,dutch,dutch2,1479,dutch-04-322-378177,talk,en dat is dus in tegenstelling tot,7,34,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11920,0.783221476510067,1.09942814978786,3,8,0.75,2,100,69
379296,380256,spreker2 [v] (TIE2),dus niet naar heathrow?,/dutch2/DVA13U,dus niet naar heathrow?,dutch,dutch2,960,dutch-04-323-379296,talk,dus niet naar heathrow?,4,23,1,205,1.5556098217596995e-10,partial,other,-360,NA,10602,0.27126957177891,0.984035641358827,2,7,0.285714285714286,2,100,69
